carat,x,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.41,4.7,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0.7,5.46,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.77,5.83,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
0.59,5.33,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.3,4.29,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.43,4.84,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0.43,4.81,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.5,5.01,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
0.4,4.72,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.73,5.73,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1.52,7.45,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2.16,8.41,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.3,4.3,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.33,4.44,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1.55,7.38,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0.72,5.69,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1.2,6.71,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1.5,7.34,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.24,6.91,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.36,4.52,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.69,7.59,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.3,4.34,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.77,5.95,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.9,6.23,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1.03,6.47,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.5,7.55,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.36,4.63,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1.54,7.43,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.7,5.66,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0.52,5.16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.55,5.33,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.02,6.44,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1.63,7.57,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.06,6.54,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.55,5.28,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0.9,6.35,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1.1,6.55,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
0.92,6.13,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1.09,6.63,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.39,4.63,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
0.34,4.52,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2.01,8.16,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0.32,4.33,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.7,5.61,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.71,5.7,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.36,4.54,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.31,4.38,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.4,4.76,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.7,5.65,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.96,6.07,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1.06,6.56,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
0.94,6.1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0.71,5.61,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.31,4.32,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.5,5.08,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.38,4.68,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.32,4.38,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2.12,8.21,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1.21,7.06,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1.5,7.32,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1.5,7.22,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1.11,6.6,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.59,5.42,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.93,6.21,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1.17,6.71,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.34,4.49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.71,7.67,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.32,4.38,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1.52,7.45,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
0.8,5.92,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.53,5.12,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
0.31,4.3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.72,5.85,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.7,5.78,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.9,6.09,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.41,4.7,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.36,4.54,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.3,4.28,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.9,6.08,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.11,6.71,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0.7,5.82,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1.0,6.31,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1.0,6.31,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1.31,6.96,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
